Facilitator,Competitor,value,tip,sigma,cor
0.04040404,0.66666667,0,-1,0.05,-0.1
0.04040404,0.67676768,3.362191637279466e-7,-1,0.05,-0.1
0.04040404,0.68686869,0,-1,0.05,-0.1
0.04040404,0.6969697,3.1342036272690165e-7,-1,0.05,-0.1
0.04040404,0.70707071,0,-1,0.05,-0.1
0.04040404,0.71717172,2.908137052145321e-7,-1,0.05,-0.1
0.04040404,0.72727273,0,-1,0.05,-0.1
0.04040404,0.73737374,2.673046504696686e-7,-1,0.05,-0.1
0.04040404,0.74747475,0,-1,0.05,-0.1
0.04040404,0.75757576,2.415225775507679e-7,-1,0.05,-0.1
0.04040404,0.76767677,0,-1,0.05,-0.1
0.04040404,0.77777778,2.1163811406381686e-7,-1,0.05,-0.1
0.04040404,0.78787879,0,-1,0.05,-0.1
0.04040404,0.7979798,1.7507699633938504e-7,-1,0.05,-0.1
0.04040404,0.80808081,0,-1,0.05,-0.1
0.04040404,0.81818182,1.2805037314365109e-7,-1,0.05,-0.1
0.04040404,0.82828283,0,-1,0.05,-0.1
0.04040404,0.83838384,6.474924605583965e-8,-1,0.05,-0.1
0.04040404,0.84848485,0,-1,0.05,-0.1
0.04040404,0.85858586,0,-1,0.05,-0.1
0.04040404,0.86868687,8.258020161520109e-8,-1,0.05,-0.1
0.04040404,0.87878788,0,-1,0.05,-0.1
0.04040404,0.88888889,2.420684281332797e-7,-1,0.05,-0.1
0.04040404,0.8989899,0,-1,0.05,-0.1
0.04040404,0.90909091,4.909575673764266e-7,-1,0.05,-0.1
0.04040404,0.91919192,0,-1,0.05,-0.1
0.04040404,0.92929293,9.005955902978258e-7,-1,0.05,-0.1
0.04040404,0.93939394,0,-1,0.05,-0.1
0.04040404,0.94949495,1.6233222239861789e-6,-1,0.05,-0.1
0.04040404,0.95959596,0,-1,0.05,-0.1
0.04040404,0.96969697,3.0373919065254997e-6,-1,0.05,-0.1
0.04040404,0.97979798,0,-1,0.05,-0.1
0.04040404,0.98989899,6.468321193761995e-6,-1,0.05,-0.1
0.04040404,1,0,-1,0.05,-0.1
0.05050505,0,7.300531668597615e-5,-1,0.05,-0.1
0.05050505,0.01010101,0.00364881807180515,0,0.05,-0.1
0.05050505,0.02020202,0.0095032014484591,0,0.05,-0.1
0.05050505,0.03030303,0.01160365334947504,0,0.05,-0.1
0.05050505,0.04040404,0.02571368332070359,0,0.05,-0.1
0.05050505,0.05050505,0.07505739236449456,0,0.05,-0.1
0.05050505,0.06060606,0.18144587198649872,0,0.05,-0.1
0.05050505,0.07070707,0.3801019829617191,0,0.05,-0.1
0.05050505,0.08080808,0.6243260560771213,0,0.05,-0.1
0.05050505,0.09090909,1.035049159674327,0,0.05,-0.1
0.05050505,0.1010101,1.550153442680427,0,0.05,-0.1
0.05050505,0.11111111,2.1701155029903645,0,0.05,-0.1
0.05050505,0.12121212,2.934614961873951,0,0.05,-0.1
0.05050505,0.13131313,3.885785150682044,0,0.05,-0.1
0.05050505,0.14141414,4.9174654909248146,0,0.05,-0.1
0.05050505,0.15151515,6.01487757944512,0,0.05,-0.1
0.05050505,0.16161616,6.916417424800385,0,0.05,-0.1
0.05050505,0.17171717,7.586149256965188,0,0.05,-0.1
0.05050505,0.18181818,8.003318422550894,0,0.05,-0.1
0.05050505,0.19191919,8.052409734070551,0,0.05,-0.1
0.05050505,0.2020202,7.768726166850768,0,0.05,-0.1
0.05050505,0.21212121,7.15293823338754,0,0.05,-0.1
0.05050505,0.22222222,6.237472494848997,0,0.05,-0.1
0.05050505,0.23232323,5.197932315949248,0,0.05,-0.1
0.05050505,0.24242424,4.119812520317809,0,0.05,-0.1
0.05050505,0.25252525,3.0757445771183867,0,0.05,-0.1
0.05050505,0.26262626,2.1620483637772168,0,0.05,-0.1
0.05050505,0.27272727,1.4349076509334722,0,0.05,-0.1
0.05050505,0.28282828,0.8866966403019024,0,0.05,-0.1
0.05050505,0.29292929,0.5105110128231632,0,0.05,-0.1
0.05050505,0.3030303,0.2672712389924631,0,0.05,-0.1
0.05050505,0.31313131,0.1259078086289198,0,0.05,-0.1
0.05050505,0.32323232,0.04881608123341067,1,0.05,-0.1
0.05050505,0.33333333,0.01693235212370808,1,0.05,-0.1
0.05050505,0.34343434,0.00616508944323537,1,0.05,-0.1
0.05050505,0.35353535,0.00187934512123508,1,0.05,-0.1
0.05050505,0.36363636,3.9243839504129e-4,1,0.05,-0.1
0.05050505,0.37373737,2.6814283972498746e-5,1,0.05,-0.1
0.05050505,0.38383838,2.8322966741961864e-5,1,0.05,-0.1
0.05050505,0.39393939,0,1,0.05,-0.1
0.05050505,0.4040404,0,1,0.05,-0.1
0.05050505,0.41414141,0,1,0.05,-0.1
0.05050505,0.42424242,1.057253708281678e-5,1,0.05,-0.1
0.05050505,0.43434343,0,1,0.05,-0.1
0.05050505,0.44444444,2.7289837626994995e-6,1,0.05,-0.1
0.05050505,0.45454545,0,1,0.05,-0.1
0.05050505,0.46464646,2.272670392176224e-6,1,0.05,-0.1
0.05050505,0.47474747,0,1,0.05,-0.1
0.05050505,0.48484848,2.5261384696705138e-6,1,0.05,-0.1
0.05050505,0.49494949,0,1,0.05,-0.1
0.05050505,0.50505051,2.352202271231363e-6,1,0.05,-0.1
0.05050505,0.51515152,0,1,0.05,-0.1
0.05050505,0.52525253,2.215881773088313e-6,1,0.05,-0.1
0.05050505,0.53535354,0,1,0.05,-0.1
0.05050505,0.54545455,2.11155523962816e-6,1,0.05,-0.1
0.05050505,0.55555556,0,1,0.05,-0.1
0.05050505,0.56565657,2.033693719499752e-6,1,0.05,-0.1
0.05050505,0.57575758,0,1,0.05,-0.1
0.05050505,0.58585859,1.978439504182461e-6,1,0.05,-0.1
0.05050505,0.5959596,0,1,0.05,-0.1
0.05050505,0.60606061,1.9431855478615037e-6,1,0.05,-0.1
0.05050505,0.61616162,0,1,0.05,-0.1
0.05050505,0.62626263,1.92629454904818e-6,1,0.05,-0.1
0.05050505,0.63636364,0,1,0.05,-0.1
0.05050505,0.64646465,1.9269255833933133e-6,-1,0.05,-0.1
0.05050505,0.65656566,0,-1,0.05,-0.1
0.05050505,0.66666667,1.9449417872237974e-6,-1,0.05,-0.1
0.05050505,0.67676768,0,-1,0.05,-0.1
0.05050505,0.68686869,1.9808836725133007e-6,-1,0.05,-0.1
0.05050505,0.6969697,0,-1,0.05,-0.1
0.05050505,0.70707071,2.036002528620884e-6,-1,0.05,-0.1
0.05050505,0.71717172,0,-1,0.05,-0.1
0.05050505,0.72727273,2.11235767492326e-6,-1,0.05,-0.1
0.05050505,0.73737374,0,-1,0.05,-0.1
0.05050505,0.74747475,2.2129913842945827e-6,-1,0.05,-0.1
0.05050505,0.75757576,0,-1,0.05,-0.1
0.05050505,0.76767677,2.3422090109306737e-6,-1,0.05,-0.1
0.05050505,0.77777778,0,-1,0.05,-0.1
0.05050505,0.78787879,2.506012451885909e-6,-1,0.05,-0.1
0.05050505,0.7979798,0,-1,0.05,-0.1
0.05050505,0.80808081,2.712769786990066e-6,-1,0.05,-0.1
0.05050505,0.81818182,0,-1,0.05,-0.1
0.05050505,0.82828283,2.9742652126657277e-6,-1,0.05,-0.1
0.05050505,0.83838384,0,-1,0.05,-0.1
0.05050505,0.84848485,3.3073887716852826e-6,-1,0.05,-0.1
0.05050505,0.85858586,0,-1,0.05,-0.1
0.05050505,0.86868687,3.7369544344528552e-6,-1,0.05,-0.1
0.05050505,0.87878788,0,-1,0.05,-0.1
0.05050505,0.88888889,4.30062629211534e-6,-1,0.05,-0.1
0.05050505,0.8989899,0,-1,0.05,-0.1
0.05050505,0.90909091,5.058095313324884e-6,-1,0.05,-0.1
0.05050505,0.91919192,0,-1,0.05,-0.1
0.05050505,0.92929293,6.109859380330818e-6,-1,0.05,-0.1
0.05050505,0.93939394,0,-1,0.05,-0.1
0.05050505,0.94949495,7.642368948381773e-6,-1,0.05,-0.1
0.05050505,0.95959596,0,-1,0.05,-0.1
0.05050505,0.96969697,1.0078773543591524e-5,-1,0.05,-0.1
0.05050505,0.97979798,0,-1,0.05,-0.1
0.05050505,0.98989899,1.5129394152631905e-5,-1,0.05,-0.1
0.05050505,1,0,-1,0.05,-0.1
0.06060606,0,4.283590623326745e-5,-1,0.05,-0.1
0.06060606,0.01010101,0.00280777477993476,0,0.05,-0.1
0.06060606,0.02020202,0.00525142545359794,0,0.05,-0.1
0.06060606,0.03030303,0.01012730650308235,0,0.05,-0.1
0.06060606,0.04040404,0.0299905096939488,0,0.05,-0.1
0.06060606,0.05050505,0.08740743186962387,0,0.05,-0.1
0.06060606,0.06060606,0.23374178357843323,0,0.05,-0.1
0.06060606,0.07070707,0.4300575814938109,0,0.05,-0.1
0.06060606,0.08080808,0.7562291029760327,0,0.05,-0.1
0.06060606,0.09090909,1.3028212561029493,0,0.05,-0.1
0.06060606,0.1010101,1.991940305712928,0,0.05,-0.1
0.06060606,0.11111111,3.035419001248043,0,0.05,-0.1
0.06060606,0.12121212,4.508888925749717,0,0.05,-0.1
0.06060606,0.13131313,6.52555279971131,0,0.05,-0.1
0.06060606,0.14141414,8.866886797893443,0,0.05,-0.1
0.06060606,0.15151515,11.190098711351094,0,0.05,-0.1
0.06060606,0.16161616,13.738136880111815,0,0.05,-0.1
0.06060606,0.17171717,16.25488770583561,0,0.05,-0.1
0.06060606,0.18181818,18.54977016031545,0,0.05,-0.1
0.06060606,0.19191919,20.329971411521313,0,0.05,-0.1
0.06060606,0.2020202,21.491026978516107,0,0.05,-0.1
0.06060606,0.21212121,21.855420738171595,0,0.05,-0.1
0.06060606,0.22222222,21.37001001033073,0,0.05,-0.1
0.06060606,0.23232323,20.146788526563835,0,0.05,-0.1
0.06060606,0.24242424,18.184215841216496,0,0.05,-0.1
0.06060606,0.25252525,15.727542030250538,0,0.05,-0.1
0.06060606,0.26262626,12.974797021762772,0,0.05,-0.1
0.06060606,0.27272727,10.043250905830536,0,0.05,-0.1
0.06060606,0.28282828,7.386926729187847,0,0.05,-0.1
0.06060606,0.29292929,5.119843522800058,0,0.05,-0.1
0.06060606,0.3030303,3.304800456032865,0,0.05,-0.1
0.06060606,0.31313131,1.9950301528317331,0,0.05,-0.1
0.06060606,0.32323232,1.0860455737875316,0,0.05,-0.1
0.06060606,0.33333333,0.5367490455776597,0,0.05,-0.1
0.06060606,0.34343434,0.2333762951379832,0,0.05,-0.1
0.06060606,0.35353535,0.0910926179376638,0,0.05,-0.1
0.06060606,0.36363636,0.0322835205774868,1,0.05,-0.1
0.06060606,0.37373737,0.01027405301793242,1,0.05,-0.1
0.06060606,0.38383838,0.00254048460432986,1,0.05,-0.1
0.06060606,0.39393939,7.8898826116947e-4,1,0.05,-0.1
0.06060606,0.4040404,2.0338677196268e-4,1,0.05,-0.1
0.06060606,0.41414141,1.825580920894936e-5,1,0.05,-0.1
0.06060606,0.42424242,0,1,0.05,-0.1
0.06060606,0.43434343,0,1,0.05,-0.1
0.06060606,0.44444444,0,1,0.05,-0.1
0.06060606,0.45454545,9.24948920874158e-7,1,0.05,-0.1
0.06060606,0.46464646,0,1,0.05,-0.1
0.06060606,0.47474747,1.6426793226855808e-6,1,0.05,-0.1
0.06060606,0.48484848,0,1,0.05,-0.1
0.06060606,0.49494949,1.476919713377356e-6,1,0.05,-0.1
0.06060606,0.50505051,0,1,0.05,-0.1
0.06060606,0.51515152,1.457117833274424e-6,1,0.05,-0.1
0.06060606,0.52525253,0,1,0.05,-0.1
0.06060606,0.53535354,1.4227891012069449e-6,1,0.05,-0.1
0.06060606,0.54545455,0,1,0.05,-0.1
0.06060606,0.55555556,1.3852886645054242e-6,1,0.05,-0.1
0.06060606,0.56565657,0,1,0.05,-0.1
0.06060606,0.57575758,1.3501108089258195e-6,1,0.05,-0.1
0.06060606,0.58585859,0,1,0.05,-0.1
0.06060606,0.5959596,1.3199578280364222e-6,1,0.05,-0.1
0.06060606,0.60606061,0,1,0.05,-0.1
0.06060606,0.61616162,1.2961641330548443e-6,1,0.05,-0.1
0.06060606,0.62626263,0,1,0.05,-0.1
0.06060606,0.63636364,1.2794043501344278e-6,1,0.05,-0.1
0.06060606,0.64646465,0,1,0.05,-0.1
0.06060606,0.65656566,1.2700613719061949e-6,1,0.05,-0.1
0.06060606,0.66666667,0,1,0.05,-0.1
0.06060606,0.67676768,1.2684274901403114e-6,1,0.05,-0.1
0.06060606,0.68686869,0,1,0.05,-0.1
0.06060606,0.6969697,1.2748217486659995e-6,-1,0.05,-0.1
0.06060606,0.70707071,0,-1,0.05,-0.1
0.06060606,0.71717172,1.2896664789877832e-6,-1,0.05,-0.1
0.06060606,0.72727273,0,-1,0.05,-0.1
0.06060606,0.73737374,1.313546056917403e-6,-1,0.05,-0.1
0.06060606,0.74747475,0,-1,0.05,-0.1
0.06060606,0.75757576,1.3472619786625728e-6,-1,0.05,-0.1
0.06060606,0.76767677,0,-1,0.05,-0.1
0.06060606,0.77777778,1.391894087282708e-6,-1,0.05,-0.1
0.06060606,0.78787879,0,-1,0.05,-0.1
0.06060606,0.7979798,1.4488766588328871e-6,-1,0.05,-0.1
0.06060606,0.80808081,0,-1,0.05,-0.1
0.06060606,0.81818182,1.520098555374716e-6,-1,0.05,-0.1
0.06060606,0.82828283,0,-1,0.05,-0.1
0.06060606,0.83838384,1.608038018594016e-6,-1,0.05,-0.1
0.06060606,0.84848485,0,-1,0.05,-0.1
0.06060606,0.85858586,1.7159418164965246e-6,-1,0.05,-0.1
0.06060606,0.86868687,0,-1,0.05,-0.1
0.06060606,0.87878788,1.8480417495084113e-6,-1,0.05,-0.1
0.06060606,0.88888889,0,-1,0.05,-0.1
0.06060606,0.8989899,2.0097067090318888e-6,-1,0.05,-0.1
0.06060606,0.90909091,0,-1,0.05,-0.1
0.06060606,0.91919192,2.206937633582129e-6,-1,0.05,-0.1
0.06060606,0.92929293,0,-1,0.05,-0.1
0.06060606,0.93939394,2.441882437960885e-6,-1,0.05,-0.1
0.06060606,0.94949495,0,-1,0.05,-0.1
0.06060606,0.95959596,2.6826526700460818e-6,-1,0.05,-0.1
0.06060606,0.96969697,0,-1,0.05,-0.1
0.06060606,0.97979798,2.609414419566747e-6,-1,0.05,-0.1
0.06060606,0.98989899,0,-1,0.05,-0.1
0.06060606,1,0,-1,0.05,-0.1
0.07070707,0,5.892268833204071e-5,-1,0.05,-0.1
0.07070707,0.01010101,0.00215618956051503,0,0.05,-0.1
0.07070707,0.02020202,0.00373828108478119,0,0.05,-0.1
0.07070707,0.03030303,0.00819038913894746,0,0.05,-0.1
0.07070707,0.04040404,0.02964163119951754,0,0.05,-0.1
0.07070707,0.05050505,0.08537364705217133,0,0.05,-0.1
0.07070707,0.06060606,0.22683567208355632,0,0.05,-0.1
0.07070707,0.07070707,0.42232430684448136,0,0.05,-0.1
0.07070707,0.08080808,0.7416364504928435,0,0.05,-0.1
0.07070707,0.09090909,1.3035168985091108,0,0.05,-0.1
0.07070707,0.1010101,2.1476688909210737,0,0.05,-0.1
0.07070707,0.11111111,3.355488074127208,0,0.05,-0.1
0.07070707,0.12121212,5.386362677754695,0,0.05,-0.1
0.07070707,0.13131313,7.9100739062557235,0,0.05,-0.1
0.07070707,0.14141414,10.623660241469668,0,0.05,-0.1
0.07070707,0.15151515,14.365846925089548,0,0.05,-0.1
0.07070707,0.16161616,18.29197436846812,0,0.05,-0.1
0.07070707,0.17171717,22.724770901896186,0,0.05,-0.1
0.07070707,0.18181818,27.412709533152523,0,0.05,-0.1
0.07070707,0.19191919,31.697604505387613,0,0.05,-0.1
0.07070707,0.2020202,35.11215520081051,0,0.05,-0.1
0.07070707,0.21212121,37.627034957765176,0,0.05,-0.1
0.07070707,0.22222222,38.91878997086239,0,0.05,-0.1
0.07070707,0.23232323,39.14515307682747,0,0.05,-0.1
0.07070707,0.24242424,38.08670815908459,0,0.05,-0.1
0.07070707,0.25252525,36.01042705861481,0,0.05,-0.1
0.07070707,0.26262626,32.861301716569415,0,0.05,-0.1
0.07070707,0.27272727,28.729375035509825,0,0.05,-0.1
0.07070707,0.28282828,24.01249027655662,0,0.05,-0.1
0.07070707,0.29292929,19.08252141145435,0,0.05,-0.1
0.07070707,0.3030303,14.41428816322782,0,0.05,-0.1
0.07070707,0.31313131,10.243361776687424,0,0.05,-0.1
0.07070707,0.32323232,6.8462338587929095,0,0.05,-0.1
0.07070707,0.33333333,4.19021645771052,0,0.05,-0.1
0.07070707,0.34343434,2.334245609555982,0,0.05,-0.1
0.07070707,0.35353535,1.176027413807805,0,0.05,-0.1
0.07070707,0.36363636,0.5142482879585865,0,0.05,-0.1
0.07070707,0.37373737,0.19740623251382225,0,0.05,-0.1
0.07070707,0.38383838,0.06464281599062542,0,0.05,-0.1
0.07070707,0.39393939,0.020106242026775,1,0.05,-0.1
0.07070707,0.4040404,0.00505253731620414,1,0.05,-0.1
0.07070707,0.41414141,0.00110378882249242,1,0.05,-0.1
0.07070707,0.42424242,1.2986284084477e-4,1,0.05,-0.1
0.07070707,0.43434343,0,1,0.05,-0.1
0.07070707,0.44444444,9.66504870375502e-6,1,0.05,-0.1
0.07070707,0.45454545,0,1,0.05,-0.1
0.07070707,0.46464646,9.3987165557337e-6,1,0.05,-0.1
0.07070707,0.47474747,0,1,0.05,-0.1
0.07070707,0.48484848,9.148790942890628e-6,1,0.05,-0.1
0.07070707,0.49494949,0,1,0.05,-0.1
0.07070707,0.50505051,8.503242127244449e-6,1,0.05,-0.1
0.07070707,0.51515152,0,1,0.05,-0.1
0.07070707,0.52525253,8.009732135542436e-6,1,0.05,-0.1
0.07070707,0.53535354,0,1,0.05,-0.1
0.07070707,0.54545455,7.62261959262105e-6,1,0.05,-0.1
0.07070707,0.55555556,0,1,0.05,-0.1
0.07070707,0.56565657,7.318200394001906e-6,1,0.05,-0.1
0.07070707,0.57575758,0,1,0.05,-0.1
0.07070707,0.58585859,7.0828882875503046e-6,1,0.05,-0.1
0.07070707,0.5959596,0,1,0.05,-0.1
0.07070707,0.60606061,6.9080907831448715e-6,1,0.05,-0.1
0.07070707,0.61616162,0,1,0.05,-0.1
0.07070707,0.62626263,6.788190637234948e-6,1,0.05,-0.1
0.07070707,0.63636364,0,1,0.05,-0.1
0.07070707,0.64646465,6.71965088477009e-6,1,0.05,-0.1
0.07070707,0.65656566,0,1,0.05,-0.1
0.07070707,0.66666667,6.7005895165493715e-6,1,0.05,-0.1
0.07070707,0.67676768,0,1,0.05,-0.1
0.07070707,0.68686869,6.730584349134006e-6,1,0.05,-0.1
0.07070707,0.6969697,0,1,0.05,-0.1
0.07070707,0.70707071,6.810615083668381e-6,1,0.05,-0.1
0.07070707,0.71717172,0,1,0.05,-0.1
0.07070707,0.72727273,6.943107247934677e-6,1,0.05,-0.1
0.07070707,0.73737374,0,-1,0.05,-0.1
0.07070707,0.74747475,7.13206934160553e-6,-1,0.05,-0.1
0.07070707,0.75757576,0,-1,0.05,-0.1
0.07070707,0.76767677,7.383329630829395e-6,-1,0.05,-0.1
0.07070707,0.77777778,0,-1,0.05,-0.1
0.07070707,0.78787879,7.704890755121596e-6,-1,0.05,-0.1
0.07070707,0.7979798,0,-1,0.05,-0.1
0.07070707,0.80808081,8.107430957898032e-6,-1,0.05,-0.1
0.07070707,0.81818182,0,-1,0.05,-0.1
0.07070707,0.82828283,8.604992123582633e-6,-1,0.05,-0.1
0.07070707,0.83838384,0,-1,0.05,-0.1
0.07070707,0.84848485,9.215903912627256e-6,-1,0.05,-0.1
0.07070707,0.85858586,0,-1,0.05,-0.1
0.07070707,0.86868687,9.9639959783417e-6,-1,0.05,-0.1
0.07070707,0.87878788,0,-1,0.05,-0.1
0.07070707,0.88888889,1.0880135123261426e-5,-1,0.05,-0.1
0.07070707,0.8989899,0,-1,0.05,-0.1
0.07070707,0.90909091,1.200410350047605e-5,-1,0.05,-0.1
0.07070707,0.91919192,0,-1,0.05,-0.1
0.07070707,0.92929293,1.338709910628495e-5,-1,0.05,-0.1
0.07070707,0.93939394,0,-1,0.05,-0.1
0.07070707,0.94949495,1.5098553914140213e-5,-1,0.05,-0.1
0.07070707,0.95959596,0,-1,0.05,-0.1
0.07070707,0.96969697,1.7277081134670882e-5,-1,0.05,-0.1
0.07070707,0.97979798,0,-1,0.05,-0.1
0.07070707,0.98989899,2.079437379779847e-5,-1,0.05,-0.1
0.07070707,1,0,-1,0.05,-0.1
0.08080808,0,5.255051369658759e-5,-1,0.05,-0.1
0.08080808,0.01010101,0.00242836550813499,0,0.05,-0.1
0.08080808,0.02020202,0.00418349534824701,0,0.05,-0.1
0.08080808,0.03030303,0.00857877218719113,0,0.05,-0.1
0.08080808,0.04040404,0.02471300507148153,0,0.05,-0.1
0.08080808,0.05050505,0.07578152238250187,0,0.05,-0.1
0.08080808,0.06060606,0.1933268396556687,0,0.05,-0.1
0.08080808,0.07070707,0.3781285098941478,0,0.05,-0.1
0.08080808,0.08080808,0.6667737230384525,0,0.05,-0.1
0.08080808,0.09090909,1.233452408256301,0,0.05,-0.1
0.08080808,0.1010101,2.047653228462967,0,0.05,-0.1
0.08080808,0.11111111,3.2179359196191104,0,0.05,-0.1
0.08080808,0.12121212,5.309440028860274,0,0.05,-0.1
0.08080808,0.13131313,7.91072470494172,0,0.05,-0.1
0.08080808,0.14141414,10.929316163236381,0,0.05,-0.1
0.08080808,0.15151515,14.998236844884897,0,0.05,-0.1
0.08080808,0.16161616,19.957587825375818,0,0.05,-0.1
0.08080808,0.17171717,25.56302673674528,0,0.05,-0.1
0.08080808,0.18181818,31.023727979938513,0,0.05,-0.1
0.08080808,0.19191919,36.602257497660176,0,0.05,-0.1
0.08080808,0.2020202,41.60857357681492,0,0.05,-0.1
0.08080808,0.21212121,45.77839526444431,0,0.05,-0.1
0.08080808,0.22222222,49.31814443526676,0,0.05,-0.1
0.08080808,0.23232323,51.7236780171038,0,0.05,-0.1
0.08080808,0.24242424,52.81130939295367,0,0.05,-0.1
0.08080808,0.25252525,52.13820223985115,0,0.05,-0.1
0.08080808,0.26262626,50.25318124859411,0,0.05,-0.1
0.08080808,0.27272727,47.15610126176044,0,0.05,-0.1
0.08080808,0.28282828,42.86109069820203,0,0.05,-0.1
0.08080808,0.29292929,37.57444824190547,0,0.05,-0.1
0.08080808,0.3030303,31.510980137763163,0,0.05,-0.1
0.08080808,0.31313131,25.15659734639919,0,0.05,-0.1
0.08080808,0.32323232,18.991780349821894,0,0.05,-0.1
0.08080808,0.33333333,13.536159694930475,0,0.05,-0.1
0.08080808,0.34343434,9.029162035923632,0,0.05,-0.1
0.08080808,0.35353535,5.5604403455821885,0,0.05,-0.1
0.08080808,0.36363636,3.0554539900313946,0,0.05,-0.1
0.08080808,0.37373737,1.470042251761983,0,0.05,-0.1
0.08080808,0.38383838,0.6211723327012447,0,0.05,-0.1
0.08080808,0.39393939,0.22393452060733743,0,0.05,-0.1
0.08080808,0.4040404,0.0680335898492649,0,0.05,-0.1
0.08080808,0.41414141,0.01826101045474761,1,0.05,-0.1
0.08080808,0.42424242,0.00444657652443338,1,0.05,-0.1
0.08080808,0.43434343,0.00112475191625817,1,0.05,-0.1
0.08080808,0.44444444,1.138979106352e-4,1,0.05,-0.1
0.08080808,0.45454545,0,1,0.05,-0.1
0.08080808,0.46464646,3.394435878362856e-6,1,0.05,-0.1
0.08080808,0.47474747,0,1,0.05,-0.1
0.08080808,0.48484848,1.901457753410796e-6,1,0.05,-0.1
0.08080808,0.49494949,0,1,0.05,-0.1
0.08080808,0.50505051,1.5482782438994035e-6,1,0.05,-0.1
0.08080808,0.51515152,0,1,0.05,-0.1
0.08080808,0.52525253,1.34496348000539e-6,1,0.05,-0.1
0.08080808,0.53535354,0,1,0.05,-0.1
0.08080808,0.54545455,1.216037188351038e-6,1,0.05,-0.1
0.08080808,0.55555556,0,1,0.05,-0.1
0.08080808,0.56565657,1.1318041808408452e-6,1,0.05,-0.1
0.08080808,0.57575758,0,1,0.05,-0.1
0.08080808,0.58585859,1.0771767069854833e-6,1,0.05,-0.1
0.08080808,0.5959596,0,1,0.05,-0.1
0.08080808,0.60606061,1.0437184833790526e-6,1,0.05,-0.1
0.08080808,0.61616162,0,1,0.05,-0.1
0.08080808,0.62626263,1.026495106634684e-6,1,0.05,-0.1
0.08080808,0.63636364,0,1,0.05,-0.1
0.08080808,0.64646465,1.022604767786106e-6,1,0.05,-0.1
0.08080808,0.65656566,0,1,0.05,-0.1
0.08080808,0.66666667,1.0304273338988424e-6,1,0.05,-0.1
0.08080808,0.67676768,0,1,0.05,-0.1
0.08080808,0.68686869,1.0492237837752327e-6,1,0.05,-0.1
0.08080808,0.6969697,0,1,0.05,-0.1
0.08080808,0.70707071,1.0789256804855542e-6,1,0.05,-0.1
0.08080808,0.71717172,0,1,0.05,-0.1
0.08080808,0.72727273,1.120039279339835e-6,1,0.05,-0.1
0.08080808,0.73737374,0,1,0.05,-0.1
0.08080808,0.74747475,1.1736292217392477e-6,1,0.05,-0.1
0.08080808,0.75757576,0,1,0.05,-0.1
0.08080808,0.76767677,1.2413692718837411e-6,-1,0.05,-0.1
0.08080808,0.77777778,0,-1,0.05,-0.1
0.08080808,0.78787879,1.3256633304990829e-6,-1,0.05,-0.1
0.08080808,0.7979798,0,-1,0.05,-0.1
0.08080808,0.80808081,1.4298564376076683e-6,-1,0.05,-0.1
0.08080808,0.81818182,0,-1,0.05,-0.1
0.08080808,0.82828283,1.5585796994855628e-6,-1,0.05,-0.1
0.08080808,0.83838384,0,-1,0.05,-0.1
0.08080808,0.84848485,1.7183180505526252e-6,-1,0.05,-0.1
0.08080808,0.85858586,0,-1,0.05,-0.1
0.08080808,0.86868687,1.918389716956881e-6,-1,0.05,-0.1
0.08080808,0.87878788,0,-1,0.05,-0.1
0.08080808,0.88888889,2.1727774905230035e-6,-1,0.05,-0.1
0.08080808,0.8989899,0,-1,0.05,-0.1
0.08080808,0.90909091,2.503986251758761e-6,-1,0.05,-0.1
0.08080808,0.91919192,0,-1,0.05,-0.1
0.08080808,0.92929293,2.952652761541686e-6,-1,0.05,-0.1
0.08080808,0.93939394,0,-1,0.05,-0.1
0.08080808,0.94949495,3.607774759075255e-6,-1,0.05,-0.1
0.08080808,0.95959596,0,-1,0.05,-0.1
0.08080808,0.96969697,4.739919436178753e-6,-1,0.05,-0.1
0.08080808,0.97979798,0,-1,0.05,-0.1
0.08080808,0.98989899,7.834602146613178e-6,-1,0.05,-0.1
0.08080808,1,0,-1,0.05,-0.1
0.09090909,0,8.106840161267429e-5,-1,0.05,-0.1
0.09090909,0.01010101,0.00205882367911654,1,0.05,-0.1
0.09090909,0.02020202,0.00412929809277266,0,0.05,-0.1
0.09090909,0.03030303,0.00809113512729127,0,0.05,-0.1
0.09090909,0.04040404,0.0212180562249523,0,0.05,-0.1
0.09090909,0.05050505,0.06630508515924158,0,0.05,-0.1
0.09090909,0.06060606,0.16928987736308992,0,0.05,-0.1
0.09090909,0.07070707,0.3197950725060633,0,0.05,-0.1
0.09090909,0.08080808,0.581823096374969,0,0.05,-0.1
0.09090909,0.09090909,1.08119379412791,0,0.05,-0.1
0.09090909,0.1010101,1.7927857076888665,0,0.05,-0.1
0.09090909,0.11111111,2.9106728977361507,0,0.05,-0.1
0.09090909,0.12121212,4.729796467171477,0,0.05,-0.1
0.09090909,0.13131313,7.162562613021092,0,0.05,-0.1
0.09090909,0.14141414,10.040610967278226,0,0.05,-0.1
0.09090909,0.15151515,14.183986207004509,0,0.05,-0.1
0.09090909,0.16161616,19.205334510339796,0,0.05,-0.1
0.09090909,0.17171717,24.366379310928384,0,0.05,-0.1
0.09090909,0.18181818,29.786860722646967,0,0.05,-0.1
0.09090909,0.19191919,36.3548434623816,0,0.05,-0.1
0.09090909,0.2020202,42.02485914498262,0,0.05,-0.1
